0.000000000000000e+000	-3.442599e-029
2.859647595817204e-007	-2.378589e-007
5.719295191634407e-007	-2.766818e-007
8.578942787451611e-007	-1.164686e-007
1.143859038326882e-006	2.427805e-007
1.429823797908602e-006	8.010657e-007
1.715788557490322e-006	1.558387e-006
2.001753317072042e-006	2.514744e-006
2.244520744415344e-006	7.328787e-006
2.384651847378729e-006	1.462584e-005
2.477683894886565e-006	2.423921e-005
2.553539209870935e-006	3.758871e-005
2.630779199963155e-006	6.007363e-005
2.725421359833732e-006	1.051844e-004
2.811753842162368e-006	1.748422e-004
2.906574232674325e-006	3.039899e-004
2.995242055786135e-006	5.082221e-004
3.088790099011102e-006	8.678599e-004
3.178524539425653e-006	1.436353e-003
3.271197977643570e-006	2.379779e-003
3.361576146169146e-006	3.811166e-003
3.453746178017416e-006	5.984349e-003
3.544544583851705e-006	9.009943e-003
3.636442350200951e-006	1.310198e-002
3.727526943366489e-006	1.822977e-002
3.819294307626254e-006	2.444651e-002
3.910591005678471e-006	3.158448e-002
4.002328059019856e-006	3.959456e-002
4.093818276744805e-006	4.829336e-002
4.185631291197975e-006	5.762173e-002
4.277382469933911e-006	6.744401e-002
4.369470766333753e-006	7.772305e-002
4.461755611068654e-006	8.837882e-002
4.554639738623689e-006	9.940673e-002
4.648316912253685e-006	1.107903e-001
4.743527700756799e-006	1.225902e-001
4.841284541775519e-006	1.349130e-001
4.943734508881988e-006	1.480224e-001
5.054947448801235e-006	1.624488e-001
5.183624942581556e-006	1.793644e-001
5.358734904393947e-006	2.026927e-001
5.578906663967254e-006	2.324102e-001
5.837467978364417e-006	2.677369e-001
6.117913360155592e-006	3.064923e-001
6.552761183832743e-006	3.672667e-001
7.403985235447642e-006	4.874749e-001
9.106433338677440e-006	7.288045e-001
1.251132954513704e-005	1.201977e+000
1.932112195805623e-005	2.116108e+000
2.094147820753338e-005	2.321041e+000
2.418219070648767e-005	2.693185e+000
3.066361570439627e-005	3.305766e+000
4.362646570021345e-005	4.012577e+000
6.195428390165309e-005	4.238142e+000
6.439569015165309e-005	4.166214e+000
6.927850265165310e-005	3.842158e+000
7.904412765165309e-005	3.014944e+000
8.148553390165310e-005	2.764213e+000
8.636834640165310e-005	2.195446e+000
8.758904952665310e-005	2.045241e+000
9.003045577665310e-005	1.728305e+000
9.491326827665311e-005	1.075323e+000
9.613397140165311e-005	9.085757e-001
9.857537765165311e-005	5.888019e-001
1.034581901516531e-004	5.819124e-002
1.046788932766531e-004	7.336392e-004
1.071202995266531e-004	7.745452e-007
1.120031120266531e-004	-7.570944e-010
1.132238151516531e-004	-9.319850e-010
1.156652214016531e-004	-1.271624e-009
1.205480339016531e-004	-1.932406e-009
1.217687370266531e-004	-2.091216e-009
1.242101432766531e-004	-2.390458e-009
1.290929557766531e-004	-2.925034e-009
1.388585807766532e-004	-3.676107e-009
1.583898307766531e-004	-4.116306e-009
1.779210807766531e-004	-3.485485e-009
1.803624870266531e-004	-3.290881e-009
1.852452995266531e-004	-2.771579e-009
1.864660026516531e-004	-2.631359e-009
1.889074089016531e-004	-2.327897e-009
1.937902214016531e-004	-1.691121e-009
1.950109245266531e-004	-1.524633e-009
1.974523307766531e-004	-1.176650e-009
2.023351432766532e-004	-4.630781e-010
2.035558464016532e-004	-2.072403e-010
2.059972526516532e-004	3.784137e-002
2.108800651516532e-004	2.731040e-001
2.121007682766532e-004	4.006923e-001
2.194249870266532e-004	1.462338e+000
2.230870964016532e-004	1.976076e+000
2.291906120266532e-004	2.790319e+000
2.316320182766532e-004	3.084363e+000
2.365148307766532e-004	3.625520e+000
2.411324138883903e-004	4.072215e+000
2.463674000677582e-004	4.488519e+000
2.507361059783533e-004	4.750098e+000
2.563134102939109e-004	4.927414e+000
2.674680189250263e-004	4.860200e+000
2.809842349350587e-004	4.311556e+000
2.825991133714541e-004	4.197408e+000
2.858288702442450e-004	3.894679e+000
2.922883839898266e-004	3.221775e+000
2.939032624262220e-004	3.036816e+000
2.971330192990128e-004	2.632071e+000
3.035925330445944e-004	1.781432e+000
3.084371683537806e-004	1.108081e+000
3.148966820993622e-004	2.222536e-001
3.165115605357576e-004	7.980766e-002
3.197413174085485e-004	7.770353e-003
3.262008311541301e-004	-7.438599e-010
3.278157095905255e-004	-1.033291e-009
3.310454664633163e-004	-1.448861e-009
3.375049802088979e-004	-2.231999e-009
3.391198586452933e-004	-2.411835e-009
3.423496155180841e-004	-2.727087e-009
3.488091292636657e-004	-3.212202e-009
3.617281567548290e-004	-3.619452e-009
3.812594067548290e-004	-3.361671e-009
3.837008130048290e-004	-3.225802e-009
3.885836255048291e-004	-2.811959e-009
3.898043286298290e-004	-2.696298e-009
3.922457348798290e-004	-2.437130e-009
3.971285473798290e-004	-1.881355e-009
3.983492505048290e-004	-1.732845e-009
4.007906567548290e-004	-1.414967e-009
4.056734692548290e-004	-7.527019e-010
4.068941723798290e-004	-5.808265e-010
4.093355786298290e-004	5.494332e-004
4.142183911298290e-004	4.168983e-002
4.154390942548290e-004	1.235116e-001
4.178805005048290e-004	4.426651e-001
4.239840161298289e-004	1.333942e+000
4.313082348798290e-004	2.395784e+000
4.349703442548289e-004	2.896197e+000
4.398531567548289e-004	3.528573e+000
4.410738598798289e-004	3.678451e+000
4.435152661298289e-004	3.955523e+000
4.483980786298289e-004	4.458298e+000
4.531008022410730e-004	4.875850e+000
4.573617286414161e-004	5.176585e+000
4.626964732185802e-004	5.421815e+000
4.721395554184593e-004	5.556138e+000
4.822820361458094e-004	5.393934e+000
4.847234423958094e-004	5.283963e+000
4.896062548958094e-004	4.930377e+000
4.993718798958094e-004	4.048621e+000
5.018132861458094e-004	3.785762e+000
5.079168017708093e-004	3.040224e+000
5.152410205208093e-004	2.043428e+000
5.250066455208092e-004	6.499012e-001
5.274480517708091e-004	3.707350e-001
5.323308642708091e-004	3.091150e-002
5.335515673958091e-004	2.231661e-008
5.359929736458091e-004	-2.614406e-010
5.408757861458091e-004	-9.393027e-010
5.420964892708090e-004	-1.094826e-009
5.445378955208090e-004	-1.386141e-009
5.494207080208090e-004	-1.901614e-009
5.591863330208090e-004	-2.605000e-009
5.787175830208090e-004	-3.299192e-009
5.811589892708090e-004	-3.289122e-009
5.860418017708090e-004	-3.073640e-009
5.958074267708090e-004	-2.442748e-009
5.982488330208089e-004	-2.233235e-009
6.031316455208089e-004	-1.732211e-009
6.043523486458089e-004	-1.596245e-009
6.067937548958088e-004	-1.300458e-009
6.116765673958089e-004	-6.777340e-010
6.128972705208088e-004	-5.143709e-010
6.153386767708088e-004	1.445594e-003
6.202214892708088e-004	5.305999e-002
6.214421923958088e-004	1.395436e-001
6.238835986458087e-004	4.632432e-001
6.299871142708087e-004	1.354559e+000
6.385320361458086e-004	2.615171e+000
6.458562548958086e-004	3.625070e+000
6.470769580208085e-004	3.784796e+000
6.495183642708085e-004	4.084620e+000
6.544011767708085e-004	4.638588e+000
6.590482565321428e-004	5.104064e+000
6.637397049115357e-004	5.491525e+000
6.693030808757386e-004	5.837931e+000
6.751282709722528e-004	6.028778e+000
6.867786511652811e-004	5.993087e+000
6.964567940528849e-004	5.571730e+000
7.072853296297587e-004	4.721609e+000
7.097267358797587e-004	4.471248e+000
7.158302515047586e-004	3.745929e+000
7.231544702547586e-004	2.762680e+000
7.316993921297585e-004	1.538632e+000
7.353615015047584e-004	1.012523e+000
7.402443140047584e-004	3.299287e-001
7.414650171297584e-004	1.916090e-001
7.439064233797584e-004	5.564640e-002
7.487892358797584e-004	1.650032e-005
7.500099390047583e-004	-4.005680e-010
7.524513452547583e-004	-7.021906e-010
7.573341577547583e-004	-1.241742e-009
7.670997827547583e-004	-2.003446e-009
7.866310327547583e-004	-2.466119e-009
8.061622827547583e-004	-1.858273e-009
8.086036890047583e-004	-1.666502e-009
8.134865015047583e-004	-1.152739e-009
8.147072046297583e-004	-1.013885e-009
8.171486108797582e-004	-7.130567e-010
8.220314233797582e-004	5.428426e-011
8.232521265047582e-004	3.283700e-005
8.256935327547581e-004	8.482298e-002
8.305763452547581e-004	5.273030e-001
8.317970483797581e-004	6.840497e-001
8.342384546297581e-004	1.041687e+000
8.427833765047580e-004	2.311580e+000
8.488868921297580e-004	3.203764e+000
8.562111108797579e-004	4.199313e+000
8.574318140047579e-004	4.356112e+000
8.598732202547578e-004	4.649163e+000
8.647560327547578e-004	5.185484e+000
8.700058802476916e-004	5.687254e+000
8.747315220118632e-004	6.051174e+000
8.801821774613079e-004	6.347018e+000
8.873563140644025e-004	6.540356e+000
8.954653852094088e-004	6.497123e+000
9.040243035079660e-004	6.148304e+000
9.129774641727925e-004	5.525951e+000
9.152157543389991e-004	5.320130e+000
9.208114797545157e-004	4.717256e+000
9.286454953362390e-004	3.727994e+000
9.364795109179623e-004	2.630759e+000
9.385579232151542e-004	2.325496e+000
9.406363355123460e-004	2.022291e+000
9.427147478095379e-004	1.721142e+000
9.447931601067298e-004	1.422050e+000
9.468715724039217e-004	1.125015e+000
9.489499847011136e-004	8.300363e-001
9.510283969983055e-004	5.371150e-001
9.521475420814088e-004	3.869751e-001
9.543858322476154e-004	1.792828e-001
9.588624125800287e-004	1.030750e-002
9.599815576631321e-004	7.765086e-011
9.622198478293387e-004	-3.330570e-010
9.666964281617520e-004	-8.311710e-010
9.756495888265785e-004	-1.562894e-009
9.935559101562316e-004	-2.109492e-009
1.013087160156232e-003	-1.684465e-009
1.015528566406232e-003	-1.517305e-009
1.020411378906231e-003	-1.047290e-009
1.021632082031231e-003	-9.185849e-010
1.024073488281231e-003	-6.358019e-010
1.028956300781231e-003	5.110471e-010
1.030177003906231e-003	8.053255e-005
1.032618410156231e-003	8.549679e-002
1.037501222656231e-003	5.287519e-001
1.038721925781231e-003	6.838203e-001
1.041163332031231e-003	1.036194e+000
1.055811769531231e-003	3.202592e+000
1.064356691406231e-003	4.390064e+000
1.066798097656230e-003	4.697741e+000
1.071680910156230e-003	5.267554e+000
1.076967239802524e-003	5.832622e+000
1.077706270065224e-003	5.904208e+000
1.079184330590626e-003	6.033868e+000
1.082140451641429e-003	6.261881e+000
1.088052693743036e-003	6.583426e+000
1.099877177946248e-003	6.806609e+000
1.112175109366345e-003	6.604956e+000
1.114221600872554e-003	6.504634e+000
1.118314583884972e-003	6.193935e+000
1.126500549909808e-003	5.449644e+000
1.128547041416016e-003	5.232862e+000
1.133663270181539e-003	4.625266e+000
1.140825990453270e-003	3.670620e+000
1.142872481959479e-003	3.379184e+000
1.144918973465688e-003	3.085978e+000
1.146965464971897e-003	2.791002e+000
1.149011956478105e-003	2.494256e+000
1.151058447984314e-003	2.195740e+000
1.153104939490523e-003	1.895454e+000
1.155151430996732e-003	1.593398e+000
1.157197922502941e-003	1.298861e+000
1.161290905515359e-003	7.196817e-001
1.162314151268463e-003	5.794398e-001
1.164360642774672e-003	3.463765e-001
1.168453625787090e-003	1.025230e-001
1.176639591811926e-003	2.444512e-006
1.178686083318135e-003	-8.291628e-010
1.182779066330553e-003	-1.197776e-009
1.190965032355388e-003	-1.688897e-009
1.207336964405060e-003	-2.140395e-009
1.209778370655060e-003	-2.122300e-009
1.214661183155060e-003	-1.907633e-009
1.224426808155060e-003	-1.279094e-009
1.226868214405060e-003	-1.070456e-009
1.231751026905060e-003	-5.717248e-010
1.232971730030060e-003	-4.364250e-010
1.235413136280060e-003	2.083450e-004
1.240295948780060e-003	2.614647e-002
1.241516651905060e-003	9.172077e-002
1.243958058155059e-003	3.713320e-001
1.248840870655059e-003	1.033991e+000
1.250061573780059e-003	1.207859e+000
1.265930714405059e-003	3.548289e+000
1.269592823780059e-003	4.063058e+000
1.275696339405059e-003	4.878012e+000
1.278137745655059e-003	5.172606e+000
1.283020558155059e-003	5.713171e+000
1.288224401359138e-003	6.235692e+000
1.288882574991350e-003	6.295032e+000
1.290198922255774e-003	6.401987e+000
1.292831616784621e-003	6.590458e+000
1.298097005842317e-003	6.859488e+000
1.308627783957709e-003	7.054057e+000
1.320333275087300e-003	6.889785e+000
1.322311167480973e-003	6.801537e+000
1.326266952268319e-003	6.521159e+000
1.334178521843012e-003	5.841984e+000
1.336156414236685e-003	5.642151e+000
1.341101145220867e-003	5.077611e+000
1.348023768598723e-003	4.179979e+000
1.354946391976579e-003	3.200449e+000
1.356924284370252e-003	2.908786e+000
1.358902176763925e-003	2.617865e+000
1.360880069157598e-003	2.327687e+000
1.362857961551271e-003	2.038251e+000
1.364835853944944e-003	1.749558e+000
1.366813746338617e-003	1.461608e+000
1.368791638732290e-003	1.174400e+000
1.370769531125964e-003	8.988810e-001
1.374725315913310e-003	3.653324e-001
1.375714262110146e-003	2.440089e-001
1.377692154503819e-003	9.321476e-002
1.381647939291165e-003	9.362375e-003
1.389559508865858e-003	-7.615103e-010
1.391537401259531e-003	-9.844667e-010
1.395493186046877e-003	-1.296520e-009
1.403404755621570e-003	-1.679053e-009
1.419227894770955e-003	-1.933119e-009
1.421669301020954e-003	-1.888744e-009
1.426552113520954e-003	-1.626594e-009
1.436317738520954e-003	-9.091541e-010
1.438759144770954e-003	-6.806554e-010
1.443641957270954e-003	-1.422090e-010
1.444862660395954e-003	2.453588e-007
1.447304066645954e-003	5.480660e-002
1.452186879145954e-003	3.595583e-001
1.453407582270954e-003	4.902080e-001
1.455848988520954e-003	8.255588e-001
1.461952504145954e-003	1.696886e+000
1.464393910395954e-003	2.061992e+000
1.466835316645954e-003	2.424121e+000
1.469276722895954e-003	2.783272e+000
1.471718129145954e-003	3.139446e+000
1.474159535395954e-003	3.492641e+000
1.476600941645954e-003	3.842860e+000
1.479042347895953e-003	4.190100e+000
1.487587269770953e-003	5.296614e+000
1.490028676020953e-003	5.573142e+000
1.494911488520953e-003	6.072176e+000
1.500412258229599e-003	6.546701e+000
1.505860936592800e-003	6.904132e+000
1.511626386518415e-003	7.131881e+000
1.519948674909171e-003	7.207371e+000
1.528262072986189e-003	6.989288e+000
1.538078434933859e-003	6.439149e+000
1.539397273695691e-003	6.336114e+000
1.542034951219356e-003	6.083813e+000
1.548629145028518e-003	5.383595e+000
1.556542177599513e-003	4.376452e+000
